DATETIME_END,TA_1_1_1,NETRAD_1_1_1,P_1_1_1,G_2_1_1,SG_2_1_1,T_CANOPY_1_1_1,SWC_3_1_1,TS_3_1_1,SWC_3_2_1,TS_3_2_1,SWC_3_3_1,TS_3_3_1,SWC_3_4_1,TS_3_4_1,SWC_3_5_1,TS_3_5_1,SWC_3_6_1,TS_3_6_1,SWC_3_7_1,TS_3_7_1
2025-03-01 00:00:00,0.8,-74.755,0.0,-44.692499999999995,-12.612,-4.2855,0.3385,2.885,1.2865,4.784000000000001,3.6485,5.985,6.5525,5.672,13.274000000000001,5.106999999999999,12.5215,4.7445,14.5595,4.2535
2025-03-01 01:00:00,0.191,-68.953,0.0,-52.5935,-16.933500000000002,-6.1605,0.3035,2.1854999999999998,0.7909999999999999,4.232,3.3525,5.6785,6.4175,5.5705,13.153,5.1565,12.532,4.805,14.503499999999999,4.2935
2025-03-01 02:00:00,0.008000000000000007,-68.975,0.0,-48.283,-12.7955,-6.666,0.554,1.422,0.649,3.617,3.412,5.364,6.388,5.4785,13.0465,5.147,12.756499999999999,4.855,14.4945,4.324
2025-03-01 03:00:00,-1.3235000000000001,-69.40950000000001,0.0,-48.9875,-12.539,-7.006,0.568,0.7755,0.5825,3.074,3.755,5.0405,6.398,5.327,12.959,5.1465,12.6445,4.895,14.466999999999999,4.3735
2025-03-01 04:00:00,-2.519,-66.056,0.0,-49.7425,-12.4925,-8.5815,0.3055,0.1895,0.5255000000000001,2.535,3.604,4.7085,6.4595,5.2044999999999995,13.2935,5.116,12.436,4.9254999999999995,14.481,4.394
2025-03-01 05:00:00,-2.479,-65.4905,0.0,-51.318,-12.736,-9.129999999999999,0.7535000000000001,-0.44099999999999995,0.483,2.036,3.5244999999999997,4.4075,6.2715,5.0329999999999995,13.3125,5.075,12.2645,4.9345,14.621,4.423500000000001
2025-03-01 06:00:00,-3.3230000000000004,-64.2405,0.0,-48.117,-9.5205,-9.858,0.4565,-1.0025,0.5880000000000001,1.532,3.492,4.0785,6.295,4.871499999999999,12.987,4.9945,12.4375,4.9345,14.4585,4.4335
2025-03-01 07:00:00,-4.6835,-53.415000000000006,0.0,-50.282,-12.07,-9.0265,0.19899999999999998,-1.4264999999999999,0.605,1.061,3.4645,3.7504999999999997,6.3469999999999995,4.6805,12.922,4.914,12.428,4.9045000000000005,14.4485,4.463
2025-03-01 08:00:00,-2.169,24.600499999999997,0.0,-4.727,15.7985,-2.3465,0.2505,-1.2374999999999998,0.6779999999999999,0.843,3.334,3.444,6.2985,4.49,13.014,4.833,12.401,4.8945,14.4795,4.4735
2025-03-01 09:00:00,1.757,146.208,0.0,35.3865,24.922,7.2265,0.118,-0.3755,0.5854999999999999,0.7825,3.746,3.208,6.411,4.2905,13.161,4.742,12.488,4.8740000000000006,14.442,4.4735
2025-03-01 10:00:00,4.418,257.428,0.0,110.111,63.29,16.322499999999998,0.605,3.1014999999999997,0.646,1.3955,3.3914999999999997,3.0035,6.359500000000001,4.1315,13.1575,4.622,12.5435,4.843500000000001,14.252500000000001,4.483
2025-03-01 11:00:00,7.1715,340.346,0.0,135.5325,60.8005,22.637,0.5505,7.109999999999999,0.7985,3.1414999999999997,3.444,2.9885,6.4855,3.9625,13.052499999999998,4.5315,12.5735,4.7935,14.3445,4.483
2025-03-01 12:00:00,9.719,384.0055,0.0,146.38150000000002,56.2615,26.9845,0.7845,10.735,0.7955000000000001,5.239,3.4745,3.26,6.426500000000001,3.864,12.9605,4.4115,12.499,4.7330000000000005,14.4,4.4625
2025-03-01 13:00:00,12.241,387.9135,0.0,138.5125,47.570499999999996,28.406,0.614,13.510000000000002,0.9284999999999999,7.3465,3.499,3.8064999999999998,6.3965,3.846,12.889,4.321999999999999,12.3665,4.693,14.5085,4.4335
2025-03-01 14:00:00,13.3925,350.1315,0.0,113.277,29.355,27.483,0.836,15.3285,0.9425,9.171,3.4755000000000003,4.526,6.2555,3.9675000000000002,13.1065,4.2735,12.311,4.6325,14.404,4.433
2025-03-01 15:00:00,14.4565,270.726,0.0,78.946,12.191,24.927999999999997,0.7529999999999999,16.0095,0.9445,10.5425,3.541,5.292,6.3175,4.186999999999999,13.015,4.274,12.5875,4.583,14.409,4.3934999999999995
2025-03-01 16:00:00,15.048,153.6755,0.0,38.593,-6.736,20.750500000000002,0.4995,15.667,0.9650000000000001,11.3535,3.725,6.073,6.3095,4.479,12.974,4.3345,12.4855,4.563,14.405999999999999,4.393
2025-03-01 17:00:00,14.5135,-5.547499999999999,0.0,-7.436999999999999,-27.415,11.514,0.4595,14.2275,1.0350000000000001,11.5095,3.5885,6.718,6.489000000000001,4.83,13.1275,4.4245,12.4585,4.5535,14.5225,4.363
2025-03-01 18:00:00,11.6325,-65.409,0.0,-52.888999999999996,-40.569500000000005,2.6495,0.21100000000000002,11.6145,0.9864999999999999,10.971,3.5695,7.2115,6.459,5.192,13.1405,4.5455000000000005,12.3215,4.5634999999999994,14.385,4.343
2025-03-01 19:00:00,8.842500000000001,-59.597,0.0,-54.727,-31.315,1.584,0.17900000000000002,9.163499999999999,1.085,9.8355,3.737,7.446999999999999,6.4830000000000005,5.516,13.0105,4.7155000000000005,12.559000000000001,4.5935,14.398,4.3335
2025-03-01 20:00:00,6.17,-54.9125,0.0,-46.8995,-23.2025,1.872,0.2305,7.657500000000001,0.847,8.708,3.5225,7.4445,6.362,5.788500000000001,12.9985,4.867,12.6295,4.635,14.3275,4.3535
2025-03-01 21:00:00,4.0329999999999995,-60.633,0.0,-43.79900000000001,-19.735,0.9045,0.17650000000000002,6.6925,1.1665,7.853,3.845,7.276,6.304,5.9395,13.1675,5.0375,12.4985,4.7245,14.316500000000001,4.343
2025-03-01 22:00:00,3.9370000000000003,-67.6,0.0,-43.679,-17.379,-0.133,0.23249999999999998,5.79,1.1835,7.1315,3.6715,7.077500000000001,6.353,6.021000000000001,13.065999999999999,5.1785,12.408999999999999,4.805,14.437000000000001,4.3835
2025-03-01 23:00:00,4.2,-65.3375,0.0,-37.684,-12.974,-0.04849999999999999,0.5555,5.0355,1.1265,6.4615,3.5149999999999997,6.818,6.4205000000000005,6.051,12.815,5.2895,12.155999999999999,4.8955,14.3015,4.414
2025-03-02 00:00:00,4.3025,-66.6435,0.0,-41.2775,-14.8065,-2.199,0.0,4.4575,1.0899999999999999,5.929,3.721,6.57,6.336,6.029999999999999,13.074,5.369999999999999,12.5585,4.946,14.341000000000001,4.4435
2025-03-02 01:00:00,2.726,-57.3135,0.0,-40.318,-11.943999999999999,-2.007,0.0015,3.646,0.7725,5.369,3.5675,6.303,6.4035,5.9785,13.1695,5.4205000000000005,12.5105,5.016500000000001,14.216000000000001,4.474
2025-03-02 02:00:00,2.3845,-44.7155,0.0,-33.103,-8.051,-1.479,0.0435,3.2264999999999997,1.526,4.8469999999999995,3.678,6.0365,6.475,5.906499999999999,13.216,5.45,12.1545,5.0969999999999995,14.701,4.5335
2025-03-02 03:00:00,3.1605,-42.2455,0.0,-28.6705,-6.307,-1.233,0.031,2.9815,0.907,4.4775,3.4735,5.7815,6.6225000000000005,5.7945,12.949,5.4605,12.168,5.1370000000000005,14.5645,4.564
2025-03-02 04:00:00,1.7205000000000001,-60.6785,0.0,-36.7845,-11.438,-4.185499999999999,0.631,2.706,1.4020000000000001,4.1765,3.4775,5.527,6.5535,5.6915,13.132,5.4295,12.4855,5.1675,14.2,4.6135
2025-03-02 05:00:00,0.788,-66.134,0.0,-41.95,-12.2645,-4.685499999999999,0.3425,1.9555,0.831,3.777,3.5215,5.295,6.454,5.5605,12.821000000000002,5.399,12.379999999999999,5.1875,14.6525,4.634
2025-03-02 06:00:00,-0.7600000000000001,-63.420500000000004,0.0,-41.211,-10.616,-6.098,0.0665,1.3555000000000001,0.358,3.3125,3.3975,5.0515,6.4865,5.4385,12.8895,5.379,12.576,5.207,14.754,4.664
2025-03-02 07:00:00,-1.966,-50.1755,0.0,-47.562,-14.114,-6.249499999999999,0.109,0.7290000000000001,0.497,2.8685,3.534,4.7995,6.4375,5.316,12.8875,5.3475,12.3555,5.207,14.5705,4.694
2025-03-02 08:00:00,0.7549999999999999,27.575499999999998,0.0,-2.8679999999999994,13.9965,0.2985,0.1705,0.4615,0.685,2.422,3.5625,4.529,6.4165,5.165,12.906500000000001,5.2675,12.4865,5.207,14.383500000000002,4.724
2025-03-02 09:00:00,5.484,146.5115,0.0,40.6225,26.503,9.6695,0.28,1.5819999999999999,0.483,2.338,3.3545,4.28,6.348000000000001,5.023,13.121,5.1965,12.5055,5.207,14.419,4.714
2025-03-02 10:00:00,7.0905000000000005,258.827,0.0,108.33500000000001,59.4615,17.813,0.3165,4.9945,0.631,3.1109999999999998,3.5115,4.112,6.390000000000001,4.862,13.007,5.135,12.2745,5.187,14.405000000000001,4.734
2025-03-02 11:00:00,10.167,338.098,0.0,136.11649999999997,59.836,24.378500000000003,0.4395,8.7485,0.6265000000000001,4.74,3.654,4.1175,6.384,4.7425,13.3565,5.0545,12.323,5.176500000000001,15.0835,4.7435
2025-03-02 12:00:00,12.3355,382.6095,0.0,145.873,54.8435,28.124000000000002,0.3685,12.1775,0.7130000000000001,6.7059999999999995,3.5404999999999998,4.4115,6.4105,4.6635,12.914000000000001,4.9544999999999995,12.3935,5.126,14.5515,4.7435
2025-03-02 13:00:00,13.867,384.0435,0.0,135.981,43.6415,29.661,0.4465,14.794,0.6125,8.7055,3.617,4.946,6.34,4.6655,13.102,4.914,12.4855,5.0855,14.4235,4.724
2025-03-02 14:00:00,15.814,340.134,0.0,115.6505,29.970999999999997,29.782,0.406,16.686500000000002,1.125,10.4655,3.5225,5.625500000000001,6.4415,4.807,13.0565,4.885,12.433,5.055,14.323,4.724
2025-03-02 15:00:00,16.9635,217.409,0.0,70.864,5.9855,25.113500000000002,0.49150000000000005,17.225,1.111,11.8355,3.7595,6.3825,6.5725,5.0395,12.913,4.8955,12.614999999999998,5.026,14.4455,4.724
2025-03-02 16:00:00,17.637,128.7135,0.0,38.8685,-7.523000000000001,21.5565,0.1715,16.779,0.9685,12.475,3.4835000000000003,7.145,6.303,5.324,13.1035,4.965999999999999,12.456,5.0155,14.55,4.7135
2025-03-02 17:00:00,17.3655,42.0075,0.0,0.7015,-22.337,15.905000000000001,0.1565,15.2645,0.9615,12.588999999999999,3.591,7.7684999999999995,6.423500000000001,5.689,12.998000000000001,5.068,12.34,5.026,14.4845,4.7135
2025-03-02 18:00:00,15.4405,-65.09899999999999,0.0,-20.1485,-28.04,10.8025,0.2175,13.621500000000001,0.9695,12.1385,3.6195000000000004,8.198,6.442,6.0355,13.0755,5.209,12.539,5.0465,14.414,4.7035
2025-03-02 19:00:00,12.649999999999999,-74.97,0.0,-49.337,-34.805499999999995,3.1755,0.0335,11.699,1.001,11.42,3.575,8.4485,6.3505,6.3525,13.0725,5.362,12.5015,5.0975,14.433499999999999,4.694
2025-03-02 20:00:00,10.257,-69.1335,0.0,-59.836,-32.754999999999995,0.833,0.1635,9.443,0.961,10.3725,3.8345000000000002,8.530999999999999,6.3395,6.5985,13.2335,5.554,12.373999999999999,5.1775,14.3605,4.7235
2025-03-02 21:00:00,9.173,-66.3565,0.0,-54.4435,-23.932499999999997,-0.7190000000000001,0.102,7.8095,0.954,9.263,3.36,8.411999999999999,6.631,6.7935,13.3655,5.727499999999999,12.2285,5.2490000000000006,14.5625,4.734500000000001
2025-03-02 22:00:00,6.0875,-64.047,0.0,-52.3995,-21.155,-0.9490000000000001,0.0665,6.577,0.47750000000000004,8.2625,3.5875000000000004,8.188,6.5184999999999995,6.916,13.0825,5.879,12.713999999999999,5.339499999999999,14.3935,4.7745
2025-03-02 23:00:00,5.851999999999999,-56.994,0.0,-51.056,-20.2025,-0.3345,0.014,5.6515,1.031,7.4545,3.586,7.881,6.4275,6.926,13.1045,5.991,12.324,5.420999999999999,13.914000000000001,4.835
2025-03-03 00:00:00,7.6819999999999995,-61.556,0.0,-9.834,5.805499999999999,4.436999999999999,0.0,5.4305,1.1145,6.807,3.541,7.5565,6.5745000000000005,6.9045000000000005,13.222000000000001,6.0825,12.494,5.5120000000000005,14.310500000000001,4.875
2025-03-03 01:00:00,5.5315,-76.4365,0.0,-18.5425,-5.523000000000001,2.4255,0.0455,5.77,0.4595,6.5925,3.4975,7.265,6.523999999999999,6.8420000000000005,12.965,6.144,12.2255,5.593,14.375,4.915
2025-03-03 02:00:00,4.9045,-74.15,0.0,-25.9085,-9.0285,1.6775000000000002,0.235,5.382,0.316,6.394500000000001,3.5385,7.037000000000001,6.407,6.7485,12.961500000000001,6.164,12.338000000000001,5.644,14.7805,4.965999999999999
2025-03-03 03:00:00,4.296,-55.4915,0.0,-27.9205,-9.347,1.0235,0.2115,4.977,0.913,6.1165,3.4524999999999997,6.8294999999999995,6.5055,6.656,12.838999999999999,6.184,12.058499999999999,5.715,14.3675,5.026
2025-03-03 04:00:00,3.8360000000000003,-42.614000000000004,0.0,-20.5975,-3.9354999999999998,1.4420000000000002,0.0,4.651,0.6415,5.781000000000001,3.684,6.644,6.5155,6.573,12.8575,6.184,12.7555,5.745,14.7385,5.076499999999999
2025-03-03 05:00:00,2.5745,-31.134,0.0,-19.7835,-4.5215,1.4535,0.298,4.501,0.5685,5.538500000000001,3.5215,6.4685,6.656499999999999,6.47,12.984,6.1635,12.697,5.776,14.4245,5.1165
2025-03-03 06:00:00,2.7430000000000003,-51.399,0.0,-25.9255,-8.5125,0.229,0.17800000000000002,4.2855,1.142,5.3545,3.585,6.2735,6.583,6.3675,12.788499999999999,6.1225000000000005,12.7665,5.806,14.4315,5.1265
2025-03-03 07:00:00,3.0545,-25.0595,0.0,-17.717,-1.7770000000000001,1.6375,0.0025,3.925,0.8335,5.072,3.3365,6.1195,6.4665,6.2745,12.9325,6.0915,12.3165,5.8165,14.475,5.177
2025-03-03 08:00:00,3.0855,11.258500000000002,0.0,-4.207000000000001,4.9045,2.877,0.0605,4.018,0.7275,4.8934999999999995,3.504,5.9365000000000006,6.557499999999999,6.162,13.1645,6.0504999999999995,12.5445,5.837,14.391,5.198
2025-03-03 09:00:00,4.5024999999999995,127.5265,0.0,15.61,10.8945,8.343,0.0335,4.493,0.755,4.880000000000001,3.3994999999999997,5.794,6.4505,6.0605,12.868500000000001,6.009499999999999,12.498000000000001,5.837,14.446000000000002,5.228
2025-03-03 10:00:00,6.09,173.827,0.0,56.4045,31.5825,12.555,0.0,6.702,0.6625000000000001,5.354,3.516,5.704000000000001,6.494,5.968,13.165,5.9585,12.373999999999999,5.816000000000001,14.6065,5.248
2025-03-03 11:00:00,7.4775,222.40249999999997,0.0,71.5345,33.63,16.796,0.001,8.336,0.7030000000000001,6.211,3.5620000000000003,5.7065,6.525499999999999,5.897,12.8985,5.9175,12.4835,5.816,14.428,5.248
2025-03-03 12:00:00,8.600999999999999,222.0785,0.0,81.0625,28.416,18.8275,0.11699999999999999,10.413,0.851,7.208,3.5300000000000002,5.871,6.406499999999999,5.8465,13.2055,5.8665,12.612,5.796,14.5735,5.258
2025-03-03 13:00:00,7.926,106.3005,0.0,37.231,-1.327,12.874500000000001,0.0305,11.3205,0.7124999999999999,8.3,3.7445000000000004,6.1185,6.412,5.8475,13.026,5.8260000000000005,12.4665,5.785,14.61,5.2780000000000005
2025-03-03 14:00:00,8.49,203.88850000000002,0.0,45.7325,16.6795,16.4025,0.0075,10.6035,0.7969999999999999,8.715499999999999,3.708,6.477,6.439500000000001,5.9094999999999995,13.155999999999999,5.816,12.5095,5.765000000000001,14.397,5.2780000000000005
2025-03-03 15:00:00,9.7085,353.327,0.0,91.2935,35.934,23.468,0.048,11.9525,0.5714999999999999,9.040500000000002,3.5309999999999997,6.7655,6.4825,6.0120000000000005,13.0885,5.827,12.3735,5.755,14.3675,5.2780000000000005
2025-03-03 16:00:00,9.492999999999999,75.6745,0.0,34.8035,-9.278,15.183,0.0455,13.8155,0.806,10.0785,3.58,7.067,6.4275,6.135,12.996500000000001,5.8375,12.4285,5.745,14.272,5.268
2025-03-03 17:00:00,7.7715,-0.29200000000000004,0.0,-23.310499999999998,-28.336,6.9975000000000005,0.0245,12.2315,0.8280000000000001,10.5165,3.8209999999999997,7.452,6.614,6.289,13.035,5.8885000000000005,12.505500000000001,5.755,14.5415,5.288
2025-03-03 18:00:00,6.5135000000000005,-72.78399999999999,0.0,-41.4435,-28.060000000000002,3.367,0.002,9.9405,0.767,9.906500000000001,3.622,7.7425,6.5555,6.484500000000001,12.904,5.960000000000001,12.486,5.766,14.4815,5.288
2025-03-03 19:00:00,4.3315,-85.49350000000001,0.0,-47.4075,-24.639,1.4235,0.0,8.135,0.6985,9.051,3.566,7.8445,6.656000000000001,6.629,12.9805,6.032,12.657499999999999,5.796,14.487,5.268
2025-03-03 20:00:00,4.157500000000001,-85.168,0.0,-45.425,-19.567999999999998,0.696,0.0015,6.8655,0.625,8.189,3.7569999999999997,7.789,6.544499999999999,6.7615,12.8305,6.1135,12.593499999999999,5.817,14.299,5.2989999999999995
2025-03-03 21:00:00,4.213,-86.561,0.0,-40.4615,-14.5725,0.4975,0.049,5.9565,0.5235000000000001,7.4350000000000005,3.198,7.5995,6.573,6.843500000000001,13.128,6.1955,12.229,5.8475,14.5275,5.3185
2025-03-03 22:00:00,4.0535,-86.2975,0.0,-36.864000000000004,-12.099,0.2695,0.2695,5.308,0.52,6.8125,3.3644999999999996,7.390499999999999,6.5120000000000005,6.833,13.36,6.266500000000001,12.236,5.9085,14.188500000000001,5.339
2025-03-03 23:00:00,4.1805,-85.4495,0.0,-32.325,-9.1415,0.366,0.0,4.827,0.3,6.29,3.8005,7.15,6.4725,6.8115000000000006,13.103000000000002,6.307,12.422,5.9595,14.5935,5.3595
2025-03-04 00:00:00,3.6095,-82.5115,0.0,-32.3895,-9.568999999999999,-0.46849999999999997,0.24300000000000002,4.4335,0.496,5.901,3.241,6.8705,6.3965,6.7285,13.280999999999999,6.318,12.2735,5.99,14.532,5.4
2025-03-04 01:00:00,3.7344999999999997,-81.214,0.0,-29.076999999999998,-7.01,-0.3705,0.057,3.9779999999999998,0.3675,5.505000000000001,3.524,6.653499999999999,6.5745000000000005,6.666,12.9585,6.338,12.8005,6.031000000000001,14.3905,5.42
2025-03-04 02:00:00,2.684,-63.2335,0.0,-30.734,-7.8775,-0.853,0.0,3.6195000000000004,0.632,5.1605,3.49,6.436999999999999,6.560499999999999,6.5625,13.269,6.317,12.6345,6.051,14.4265,5.4505
2025-03-04 03:00:00,2.6835,-60.3605,0.0,-28.200499999999998,-6.4030000000000005,-0.9984999999999999,0.311,3.3345000000000002,0.636,4.8195,3.3514999999999997,6.2015,6.4315,6.4395,13.2285,6.2965,12.2045,6.072,14.556000000000001,5.481
2025-03-04 04:00:00,3.129,-59.638,0.0,-23.658,-4.3725000000000005,-0.6215,0.0,3.121,0.17600000000000002,4.5595,3.7895000000000003,5.9864999999999995,6.302,6.336,13.2765,6.2555,12.2595,6.071,14.317499999999999,5.5009999999999994
2025-03-04 05:00:00,2.4735,-67.1175,0.0,-28.3495,-6.8825,-2.2030000000000003,0.0,2.887,0.348,4.348,3.5655,5.803,6.283,6.213,12.878499999999999,6.214499999999999,11.936,6.051500000000001,14.451,5.5009999999999994
2025-03-04 06:00:00,2.3945,-66.194,0.0,-31.2455,-8.232,-2.6929999999999996,0.0,2.4290000000000003,0.1265,4.0585,3.5709999999999997,5.6195,6.3614999999999995,6.09,12.978,6.173500000000001,12.350999999999999,6.0815,14.6035,5.5120000000000005
2025-03-04 07:00:00,1.875,-57.1025,0.0,-35.339,-8.8195,-4.6395,0.0,1.986,0.6755,3.7489999999999997,3.472,5.416499999999999,6.502000000000001,5.9675,12.936,6.1015,12.3605,6.051,14.671,5.5415
2025-03-04 08:00:00,2.472,33.370999999999995,0.0,-10.4985,4.8505,1.725,0.0,1.571,0.46950000000000003,3.3745000000000003,3.3810000000000002,5.2135,6.5504999999999995,5.845000000000001,13.0755,6.039999999999999,12.592,6.029999999999999,14.642,5.5415
2025-03-04 09:00:00,5.779,164.135,0.0,38.213499999999996,24.739,10.8605,0.0,2.8385,0.2725,3.3120000000000003,3.468,4.983,6.318,5.7125,13.190000000000001,5.968,12.7195,6.009499999999999,14.745000000000001,5.561999999999999
2025-03-04 10:00:00,8.8095,242.827,0.0,101.874,46.504999999999995,18.271,0.037,6.6655,0.2535,4.202,3.5435,4.875,6.265499999999999,5.5905000000000005,12.919,5.8865,12.8655,5.979,14.654499999999999,5.531000000000001
2025-03-04 11:00:00,9.624500000000001,217.8415,0.0,83.8125,28.769,17.372999999999998,0.056,9.1585,0.0995,5.7059999999999995,3.763,4.9384999999999994,6.499,5.470000000000001,13.0455,5.8255,12.6555,5.948499999999999,14.7995,5.5115
2025-03-04 12:00:00,10.2975,361.26300000000003,0.0,97.4125,40.9045,21.502,0.0055,10.146,0.28800000000000003,6.807,3.458,5.1925,6.417999999999999,5.4295,12.9075,5.754,12.6115,5.907500000000001,14.8755,5.521
2025-03-04 13:00:00,11.5245,424.4985,0.0,124.605,33.712,25.524,0.1835,12.7365,0.4475,7.866,3.597,5.5285,6.3515,5.431,12.996500000000001,5.693,12.7935,5.867,14.5825,5.511
2025-03-04 14:00:00,11.793,398.422,0.0,87.991,15.673499999999999,21.727,0.1735,14.2625,0.3755,9.3985,3.465,5.9985,6.397,5.5235,12.866,5.6434999999999995,12.4625,5.8260000000000005,14.756499999999999,5.4805
2025-03-04 15:00:00,11.703,315.105,0.0,56.0925,2.4444999999999997,18.4155,0.581,14.248000000000001,0.4305,10.28,3.947,6.522,6.487,5.6765,13.1335,5.6434999999999995,12.783000000000001,5.7955000000000005,14.6275,5.4704999999999995
2025-03-04 16:00:00,10.899000000000001,188.0135,0.0,22.5055,-10.0165,14.364,0.0,13.5275,0.538,10.6135,3.52,7.0575,6.3835,5.871,12.836,5.6645,12.7095,5.775,14.7665,5.45
2025-03-04 17:00:00,9.5445,45.658500000000004,0.0,-12.200000000000001,-22.603,9.378499999999999,0.0,12.2325,0.5185,10.528500000000001,3.598,7.4625,6.4435,6.1055,13.1475,5.736000000000001,12.6205,5.775,14.8275,5.45
2025-03-04 18:00:00,7.7095,-69.9735,0.0,-33.227,-25.701999999999998,4.8580000000000005,0.0,10.479,0.5325,10.062000000000001,3.6075,7.742,6.428000000000001,6.3415,12.9455,5.827999999999999,12.7535,5.7755,14.673,5.43
2025-03-04 19:00:00,6.4805,-89.3885,0.0,-37.961,-20.375500000000002,2.995,0.0,8.699,0.427,9.3205,3.5545,7.8655,6.337,6.557,13.129999999999999,5.9305,12.8995,5.8065,14.661000000000001,5.4399999999999995
2025-03-04 20:00:00,6.002,-83.238,0.0,-34.0285,-14.6555,2.597,0.0,7.4935,0.733,8.499,3.6265,7.8215,6.390499999999999,6.71,13.162500000000001,6.0425,12.661,5.8475,14.4085,5.4399999999999995
2025-03-04 21:00:00,5.3975,-86.7775,0.0,-34.0,-13.495,1.624,0.0005,6.726,0.1285,7.845000000000001,3.371,7.695,6.3759999999999994,6.792999999999999,13.164,6.1545,12.918,5.888,14.564,5.4399999999999995
2025-03-04 22:00:00,4.2085,-88.7475,0.0,-37.150499999999994,-13.7385,0.1795,0.0135,5.974,0.382,7.2795000000000005,3.5869999999999997,7.515499999999999,6.323499999999999,6.853,13.091000000000001,6.2465,12.8625,5.9295,14.8215,5.471
2025-03-04 23:00:00,3.3125,-85.1305,0.0,-39.0505,-13.201,-0.7305,0.0,5.163,0.4095,6.6995000000000005,3.739,7.276,6.4505,6.8325,12.8505,6.308,12.983,5.99,14.92,5.491
2025-03-05 00:00:00,3.1725000000000003,-84.094,0.0,-34.9905,-9.719,-0.888,0.0,4.534,0.3325,6.165,3.3230000000000004,7.067,6.5745000000000005,6.7905,13.085,6.349,12.568000000000001,6.0415,14.67,5.5115
2025-03-05 01:00:00,2.075,-81.1995,0.0,-38.548500000000004,-11.8455,-2.2565,0.07200000000000001,4.031,0.13,5.6865,3.432,6.818,6.4585,6.718,12.886,6.379,12.961500000000001,6.0825,14.585,5.5415
2025-03-05 02:00:00,2.1765,-74.5015,0.0,-40.8805,-11.5845,-2.9859999999999998,0.0,3.318,0.45,5.229,3.795,6.5705,6.395,6.6355,12.984,6.3685,13.179,6.123,14.513,5.552
2025-03-05 03:00:00,1.3159999999999998,-69.548,0.0,-37.7825,-9.0005,-3.5825,0.0,2.7995,0.835,4.7665,3.362,6.3125,6.4815000000000005,6.5415,12.88,6.3475,12.533000000000001,6.143,14.6155,5.583
2025-03-05 04:00:00,-0.315,-68.28999999999999,0.0,-44.864999999999995,-12.716999999999999,-5.0575,0.0085,2.208,0.165,4.3245000000000005,3.5534999999999997,6.037,6.333,6.4079999999999995,12.847999999999999,6.307,13.1155,6.1434999999999995,14.780000000000001,5.613
2025-03-05 05:00:00,-0.819,-62.5665,0.0,-46.364999999999995,-12.072,-6.2625,0.10250000000000001,1.5465,0.1935,3.846,3.3815,5.801,6.4864999999999995,6.274,12.866,6.2965,12.4815,6.1635,14.652000000000001,5.6335
2025-03-05 06:00:00,-2.7699999999999996,-62.128,0.0,-45.19,-10.48,-6.589,0.14600000000000002,0.9025,0.009,3.3415,3.5164999999999997,5.5065,6.243,6.131,12.868,6.234500000000001,12.853000000000002,6.143,14.673,5.663
2025-03-05 07:00:00,-2.7455,-48.768,0.0,-45.531499999999994,-11.106,-6.2245,0.0,0.387,0.244,2.8695,3.6325000000000003,5.2225,6.2940000000000005,5.9665,13.2485,6.1625,12.6845,6.143,14.7075,5.653499999999999
2025-03-05 08:00:00,-0.020499999999999963,37.3885,0.0,-3.735500000000001,14.1115,1.2415000000000003,0.0,0.234,0.0,2.559,3.723,5.001,6.14,5.854,12.85,6.101,12.795,6.123,14.854,5.674
2025-03-05 09:00:00,3.908,156.624,0.0,36.256,26.166000000000004,10.6615,0.0,2.286,0.232,2.578,3.356,4.581,6.352,5.59,12.856,5.978,12.736,6.062,14.875,5.673
2025-03-05 10:00:00,5.757,268.235,0.0,109.41550000000001,59.435,18.2375,0.001,5.588,0.0005,3.3585000000000003,3.383,4.4830000000000005,6.2059999999999995,5.468500000000001,13.0675,5.907,12.654499999999999,6.0705,14.838000000000001,5.664
2025-03-05 11:00:00,7.471500000000001,344.655,0.0,132.4015,51.4505,24.274,0.001,9.190999999999999,0.11399999999999999,5.0105,3.4265,4.517,6.372,5.3065,12.948,5.7945,12.859,6.009499999999999,14.845500000000001,5.663
2025-03-05 12:00:00,8.4375,362.7545,0.0,127.43,46.681,25.32,0.028,11.783000000000001,0.318,6.872999999999999,3.5345,4.8115000000000006,6.3255,5.2375,13.1115,5.7135,12.7055,5.968999999999999,14.886,5.6525
2025-03-05 13:00:00,9.4465,311.2285,0.0,109.86349999999999,24.605,25.680500000000002,0.001,13.5975,0.459,8.422,3.5535,5.3185,6.264,5.249499999999999,13.032499999999999,5.632,12.619,5.9175,14.6595,5.623
2025-03-05 14:00:00,10.018,247.474,0.0,83.868,14.242,23.615000000000002,0.0195,14.3705,0.391,9.775500000000001,3.519,5.9395,6.413,5.372,13.075,5.592,12.707,5.857,14.7345,5.602
2025-03-05 15:00:00,9.765,93.1055,0.0,30.8115,-16.2985,16.582,0.0915,14.356000000000002,0.2235,10.5985,3.339,6.5745000000000005,6.462,5.576,13.259,5.593,12.745999999999999,5.8365,14.3055,5.5825
2025-03-05 16:00:00,9.6135,52.760999999999996,0.0,12.7385,-13.575,13.622,0.0,13.1435,0.3205,10.809000000000001,3.7135,7.162,6.5475,5.8505,12.843499999999999,5.644,12.6375,5.806,14.236,5.572
2025-03-05 17:00:00,8.715,1.7475000000000005,0.0,-7.7829999999999995,-18.237499999999997,9.8925,0.0,12.008,0.11750000000000001,10.594000000000001,3.838,7.5775,6.4455,6.1065000000000005,12.949,5.716,12.619,5.796,15.103,5.5515
