"TIMESTAMP_START","TIMESTAMP_END","ALB","NETRAD","SW_IN","SW_OUT","LW_IN","LW_OUT","T_CANOPY","T_SI111_body","PPFD_IN","VWC_1_1_1","Ka_1_1_1","T_1_1_1","BulkEC_1_1_1","VWC_1_2_1","Ka_1_2_1","T_1_2_1","BulkEC_1_2_1","VWC_1_3_1","Ka_1_3_1","T_1_3_1","BulkEC_1_3_1","VWC_1_4_1","Ka_1_4_1","T_1_4_1","BulkEC_1_4_1","VWC_1_5_1","Ka_1_5_1","T_1_5_1","BulkEC_1_5_1","VWC_1_6_1","Ka_1_6_1","T_1_6_1","BulkEC_1_6_1","VWC_1_7_1","Ka_1_7_1","T_1_7_1","BulkEC_1_7_1","VWC_1_8_1","Ka_1_8_1","T__1_8_1","BulkEC_1_8_1","VWC_1_9_1","Ka_1_9_1","T_1_9_1","BulkEC_1_9_1","WS","WD","LWmV_1_1_1","LWMDry_1_1_1","LWMCon_1_1_1","LWMWet_1_1_1","LWmV_1_1_2","LWMDry_1_1_2","LWMCon_1_1_2","LWMWet_1_1_2"
202504191130,202504191200,19.18927,630.2779,965.1577,185.2012,245.6798,395.3583,14.45627,8.237974,2053.952,0.1699433,9.230454,10.11788,0.0464697,0.1547697,8.438039,9.012756,0.0689977,0.1984021,10.81254,9.141632,0.1308401,0.2139844,11.73179,10.07412,0.1794703,0.1527149,8.333465,10.93417,0.1220949,0.1512415,8.258881,11.83157,0.1189921,0.1444951,7.921657,12.104,0.0305733,0.0744977,4.83759,12.40084,0.001098,0.1356518,7.490264,12.37796,0.0295408,4.270787,302.3997,262.59,100,0,0,261.1807,100,0,0
202504191200,202504191230,19.12652,639.4002,978.7578,187.2023,246.3712,398.5266,15.21305,8.984686,2082.209,0.1684008,9.148278,11.20172,0.0498029,0.1528311,8.339364,9.703582,0.0687352,0.1975963,10.76603,9.292358,0.1346523,0.2126185,11.64971,10.05224,0.1774358,0.155553,8.478075,10.91192,0.1216881,0.1553559,8.467993,11.78631,0.1157464,0.1500423,8.198426,12.0585,0.0419653,0.0723411,4.754587,12.35507,0.0046311,0.133764,7.399737,12.42376,0.0296065,5.150608,295.5778,262.0862,100,0,0,261.1358,100,0,0
202504191230,202504191300,19.18846,632.2738,972.2736,186.5619,246.1416,399.5795,15.39729,9.4344,2068.563,0.1702365,9.246114,12.24078,0.0492977,0.1520455,8.299539,10.46932,0.067937,0.20076,10.94923,9.486755,0.1328089,0.2150714,11.79731,10.07412,0.1783025,0.1556076,8.480872,10.86752,0.1196857,0.1531291,8.354493,11.74111,0.117489,0.1492633,8.15927,12.03576,0.045319,0.0758675,4.890685,12.37796,0,0.1333161,7.37834,12.40084,0.0356147,5.855665,301.6963,262.0318,100,0,0,261.071,100,0,0
202504191300,202504191330,19.33327,610.1495,949.126,183.4938,246.0651,401.5478,16.27115,9.991353,2016.839,0.1672203,9.08563,13.16287,0.048082,0.1553465,8.467515,11.17935,0.0690911,0.1989379,10.84352,9.681854,0.1298355,0.2125229,11.64398,10.11788,0.1797491,0.157164,8.560714,10.8453,0.1185644,0.1568082,8.54243,11.69592,0.1178584,0.1488213,8.137099,12.01303,0.0407726,0.073503,4.799217,12.35507,0.0048962,0.1371664,7.56329,12.37796,0.0279265,6.220173,290.0889,262.4757,100,0,0,261.3405,100,0,0
202504191330,202504191400,19.49321,574.0567,909.351,177.2528,246.3233,404.3648,16.63591,10.5605,1931.81,0.1673832,9.094263,13.89031,0.0502899,0.1531078,8.35341,11.85421,0.0701494,0.2025241,11.05206,9.964874,0.1317857,0.2149849,11.79209,10.16168,0.179129,0.1574005,8.572882,10.82312,0.1190092,0.1513515,8.264437,11.67333,0.1170667,0.1496052,8.176444,11.96759,0.0514889,0.0751212,4.861723,12.33218,0,0.1342086,7.421011,12.37796,0.026199,5.56564,300.0085,262.8178,100,0,0,261.2888,100,0,0
202504191400,202504191430,19.7499,528.9565,854.3534,168.7196,246.0526,402.73,16.45746,10.98221,1813.875,0.171539,9.315854,14.5816,0.0511306,0.1525543,8.325319,12.44668,0.0695123,0.2006824,10.94472,10.22744,0.1345224,0.2118966,11.60645,10.27133,0.1821938,0.1587207,8.64095,10.80093,0.1199319,0.1504264,8.217766,11.65081,0.1161447,0.1497597,8.184207,11.92221,0.0475762,0.0741969,4.825972,12.30932,0.0021339,0.1343307,7.426857,12.37796,0.0298842,5.916044,305.4487,262.6363,100,0,0,261.6461,100,0,0
202504191430,202504191500,20.01238,473.5644,783.3417,156.7451,248.3701,401.4024,16.94466,11.27131,1667.161,0.1670367,9.07591,15.01623,0.0500139,0.1514027,8.267023,12.93063,0.0685746,0.2009236,10.95875,10.51339,0.1313477,0.2136825,11.71362,10.35925,0.1770006,0.1580915,8.608471,10.82312,0.1200549,0.1502109,8.206911,11.60571,0.1159592,0.1505231,8.222639,11.87686,0.0408306,0.0752326,4.866039,12.28646,0.0029364,0.1326581,7.346962,12.35507,0.0337943,5.554202,287.1613,262.5596,100,0,0,261.759,100,0,0
202504191500,202504191530,20.29272,413.6846,702.8212,142.5942,248.3763,394.9187,16.22746,11.18817,1495.588,0.1687688,9.167846,15.40628,0.049521,0.1546775,8.433334,13.34951,0.0703054,0.2002036,10.9169,10.77874,0.1319712,0.2127871,11.65982,10.46932,0.1800012,0.1553104,8.465665,10.8453,0.1191007,0.1520231,8.298402,11.60571,0.1156589,0.1497818,8.185321,11.87686,0.0458204,0.0755802,4.879525,12.28646,0.0005243,0.1345782,7.438716,12.35507,0.0283924,6.474481,276.5643,262.6602,100,0,0,261.8521,100,0,0
202504191530,202504191600,20.62459,342.9631,613.6487,126.5348,247.6678,391.8185,15.74582,11.04863,1301.549,0.1662648,9.035084,15.57803,0.0486447,0.1531056,8.353299,13.65438,0.0684924,0.2003065,10.92288,11.0455,0.1316699,0.2150247,11.7945,10.60171,0.1808526,0.152956,8.345702,10.8453,0.1189691,0.1525781,8.326526,11.56066,0.1178295,0.1531163,8.353842,11.85421,0.0424974,0.0766554,4.921355,12.24078,0.0063794,0.1342067,7.420918,12.33218,0.0292929,5.324068,275.2779,262.5861,100,0,0,261.8163,100,0,0
202504191600,202504191630,20.92483,270.2112,518.3951,108.4495,246.1908,385.9253,14.73527,11.08171,1089.187,0.1647317,8.95428,15.47979,0.0481276,0.1513697,8.265356,13.84301,0.0702453,0.2035863,11.11421,11.29122,0.1330843,0.2140828,11.73772,10.71228,0.1802729,0.1553812,8.469286,10.91192,0.1197762,0.1533865,8.367572,11.56066,0.1137721,0.1483784,8.11491,11.83157,0.0445779,0.0709725,4.702286,12.24078,0,0.1350331,7.460534,12.35507,0.03233,5.427676,272.6284,262.5168,100,0,0,261.7818,100,0,0
202504191630,202504191700,21.09748,194.1911,418.9494,88.38578,243.3876,379.76,13.27934,11.08256,862.7835,0.1644213,8.937962,15.16207,0.0505134,0.152971,8.346465,13.86663,0.0706011,0.2011903,10.97427,11.49316,0.1307452,0.2139237,11.72813,10.8453,0.1784349,0.1569947,8.552014,10.93417,0.1204007,0.152014,8.297944,11.56066,0.1175748,0.1505116,8.222058,11.80896,0.0475553,0.0745739,4.840536,12.21795,4.3e-05,0.1345157,7.43572,12.30932,0.0318093,5.014224,280.3307,262.3433,100,0,0,261.7575,100,0,0
202504191700,202504191730,20.88177,121.083,319.2729,66.69475,240.593,372.0882,11.41205,10.83712,634.0355,0.1635107,8.890177,14.62969,0.0481155,0.1547975,8.439459,13.74859,0.0647431,0.1973725,10.75312,11.67333,0.1310442,0.2135181,11.70374,10.97866,0.1787077,0.155128,8.456341,11.00094,0.1196774,0.1540722,8.402468,11.56066,0.1144343,0.1505439,8.223683,11.78631,0.0483486,0.0762484,4.905501,12.19512,0.0044062,0.1341756,7.41943,12.33218,0.0327017,4.736885,279.2696,261.9337,100,0,0,261.8564,100,0,0
202504191730,202504191800,20.11707,50.78719,221.7339,44.70178,237.55,363.795,9.131413,10.484,410.6518,0.1636846,8.899296,13.89031,0.0487712,0.1551512,8.45753,13.48995,0.069548,0.2009038,10.9576,11.83157,0.134649,0.2144744,11.76131,11.11236,0.1831078,0.1553178,8.466047,11.0455,0.1192224,0.153031,8.349508,11.56066,0.1138331,0.1496855,8.180481,11.7637,0.0445962,0.0767325,4.924363,12.17233,0.0027371,0.1356678,7.491034,12.30932,0.0369901,3.976349,274.0948,261.9005,100,0,0,262.0749,100,0,0
202504191800,202504191830,18.66983,-14.70367,130.0529,24.39141,233.6842,354.0493,6.456789,9.732875,211.0616,0.166453,9.04503,13.20944,0.0450001,0.1520415,8.299334,13.13961,0.0706166,0.2001505,10.91381,11.92221,0.1305253,0.2139214,11.728,11.24642,0.1820962,0.1572492,8.565094,11.11236,0.1205658,0.1510557,8.249498,11.58319,0.1161143,0.1506331,8.228182,11.7637,0.0477109,0.0757249,4.885146,12.14956,0,0.1350529,7.461484,12.30932,0.0255635,3.939602,277.4284,262.2999,100,0,0,262.3514,100,0,0
202504191830,202504191900,15.27285,-83.06761,33.50253,6.917055,229.975,339.6281,2.915157,7.82029,54.08153,0.1625133,8.83799,12.51553,0.0472842,0.1530825,8.352124,12.81497,0.0695229,0.1995838,10.88094,11.96759,0.1348518,0.2130657,11.67655,11.33602,0.1778527,0.1556475,8.482913,11.15704,0.1194895,0.1513872,8.266243,11.60571,0.1118721,0.1504913,8.221036,11.7637,0.0432215,0.0761379,4.9012,12.14956,0.0063702,0.1363248,7.522672,12.30932,0.0304581,2.36033,284.4221,263.0752,100,0,0,263.2216,100,0,0
202504191900,202504191930,0,-100.573,-0.4473056,0.1455,229.5328,329.513,0.4177322,6.79054,1.950198,0.1621706,8.820097,11.7637,0.045466,0.1514835,8.271108,12.40084,0.0700004,0.19913,10.85465,11.99032,0.1291322,0.2092433,11.44812,11.42575,0.1787006,0.1586757,8.638627,11.24642,0.1165484,0.1558583,8.493706,11.62826,0.1131105,0.1491397,8.153065,11.7637,0.0504881,0.0770759,4.937764,12.14956,0.0042649,0.1343771,7.429078,12.28646,0.0315445,1.34886,311.5848,263.3333,100,0,0,263.7033,100,0,0
202504191930,202504192000,0,-98.55988,-1.213667,-0.1191667,227.4885,324.9539,-0.8491721,6.492841,0,0.1651543,8.976516,11.0455,0.0475983,0.1508665,8.239953,11.94488,0.0653817,0.2011627,10.97266,11.96759,0.1355541,0.2136447,11.71135,11.51565,0.177154,0.1568843,8.546338,11.29122,0.1192273,0.1532862,8.362476,11.65081,0.1149567,0.1534688,8.37176,11.7637,0.0436145,0.0747193,4.846163,12.104,0.0026355,0.1359871,7.506399,12.26364,0.0367106,1.039671,25.35762,263.4632,100,0,0,264.9481,100,0,0
202504192000,202504192030,0,-99.71797,-1.059917,0.215,224.898,323.3411,-0.4967229,3.916946,0,0.163025,8.864748,10.35925,0.04476,0.1541744,8.407674,11.51565,0.0677135,0.200553,10.9372,11.92221,0.1349998,0.2102843,11.51011,11.53814,0.1791593,0.1558514,8.493351,11.35845,0.1199137,0.1543024,8.4142,11.67333,0.1143478,0.1507755,8.235361,11.74111,0.0420551,0.0791609,5.019526,12.08123,0.0045735,0.1343732,7.428894,12.26364,0.032654,2.392942,110.1987,264.3272,100,0,0,265.299,100,0,0
202504192030,202504192100,0,-104.1514,-1.093611,0.1768472,225.6618,328.5425,1.377776,4.079629,0,0.1627336,8.84951,9.747039,0.0441519,0.1518122,8.28773,11.0455,0.0688856,0.2005195,10.93525,11.83157,0.1340496,0.2096445,11.47199,11.58319,0.1775448,0.155752,8.488263,11.40332,0.1189262,0.1496203,8.177203,11.7185,0.1174968,0.1514842,8.271141,11.74111,0.0543022,0.0766755,4.922138,12.08123,0.0004544,0.1353472,7.475622,12.26364,0.030396,3.21489,103.5161,264.2921,100,0,0,264.6759,100,0,0
202504192100,202504192130,0,-104.1986,-1.098056,0.2178889,227.0886,329.9712,1.732639,4.472625,0,0.1636812,8.89912,9.249237,0.0413903,0.1502705,8.209912,10.64593,0.0676165,0.1995501,10.87899,11.7185,0.1305174,0.2125721,11.64693,11.60571,0.1772489,0.1539918,8.398372,11.44821,0.1177148,0.1531765,8.356901,11.74111,0.1138681,0.1500552,8.199074,11.7637,0.0392242,0.0765659,4.917867,12.08123,0.0048754,0.1328938,7.358196,12.28646,0.0278765,3.783452,104.4946,264.243,100,0,0,264.401,100,0,0
202504192130,202504192200,0,-105.7272,-1.085028,0.2118333,227.5617,331.992,2.23523,4.838606,0,0.1639118,8.911209,8.777221,0.0457455,0.149501,8.171206,10.24942,0.0654043,0.1994149,10.87115,11.60571,0.1365025,0.2130204,11.67383,11.60571,0.180659,0.1547549,8.437286,11.47067,0.1179434,0.1534325,8.36991,11.7637,0.114013,0.1520594,8.300242,11.74111,0.0530512,0.0781255,4.978838,12.08123,0.0063079,0.1349893,7.458432,12.26364,0.0340958,5.108032,99.30715,264.1118,100,0,0,264.0942,100,0,0
202504192200,202504192230,0,-104.0105,-1.063,0.2105555,227.2108,329.9478,1.778905,4.388279,0,0.1627972,8.852829,8.37268,0.0443713,0.1527652,8.336014,9.921234,0.0662966,0.1987252,10.83122,11.47067,0.1340646,0.2164768,11.8823,11.58319,0.1752881,0.1540883,8.403289,11.51565,0.117972,0.1498585,8.189177,11.7637,0.1117976,0.1497871,8.185586,11.74111,0.0460415,0.0790932,5.016861,12.03576,0.0032264,0.1346484,7.442077,12.24078,0.0304236,4.70879,98.6769,264.2292,100,0,0,264.1281,100,0,0
202504192230,202504192300,0,-103.675,-1.030333,0.2408889,226.5617,328.9654,1.598139,4.125454,0,0.1635812,8.893876,7.992004,0.0422061,0.1514919,8.27153,9.595062,0.0662961,0.1994313,10.8721,11.33602,0.1315635,0.2117912,11.60014,11.56066,0.1772601,0.1558576,8.493671,11.51565,0.1189898,0.1533518,8.36581,11.80896,0.1142758,0.1504748,8.220199,11.7637,0.0458004,0.0767756,4.926043,12.03576,0.0032981,0.1345109,7.43549,12.24078,0.0275737,5.310132,101.2912,264.2815,100,0,0,264.1532,100,0,0
202504192300,202504192330,0,-101.5471,-0.9725278,0.2990833,226.8872,327.1627,1.270817,3.610284,0,0.1631255,8.870004,7.655609,0.0440281,0.1527448,8.33498,9.292358,0.0668257,0.1978712,10.78188,11.17935,0.1301269,0.2123799,11.6354,11.51565,0.1755688,0.1562259,8.512546,11.53814,0.1172137,0.1505351,8.223241,11.80896,0.1136781,0.1486165,8.126834,11.7637,0.049527,0.0789657,5.011841,12.01303,0.0064387,0.1350105,7.45945,12.21795,0.0276488,5.311437,104.8745,264.3847,100,0,0,264.2387,100,0,0
202504192330,202504200000,0,-100.2149,-0.9613888,0.27,226.5477,325.5312,0.9447998,3.194165,0,0.1615833,8.789469,7.341918,0.0425173,0.1494257,8.167427,8.991302,0.0649993,0.1989025,10.84148,11.0455,0.1314142,0.2123679,11.63468,11.44821,0.1763047,0.1568577,8.544974,11.53814,0.1152155,0.1516962,8.281862,11.80896,0.1149694,0.1512959,8.261628,11.78631,0.0411265,0.0797817,5.044,12.01303,0.0013992,0.13568,7.49162,12.21795,0.0225691,4.969688,104.3339,264.5102,100,0,0,264.3597,100,0,0
202504200000,202504200030,0,-100.3307,-0.9556666,0.2801667,226.6163,325.7112,0.9601799,3.278065,0,0.1611875,8.768858,7.029785,0.0424544,0.1503571,8.214274,8.734526,0.066783,0.198744,10.83231,10.86752,0.1309672,0.2129638,11.67043,11.38085,0.1782669,0.157373,8.571468,11.53814,0.117401,0.1539724,8.397382,11.83157,0.112938,0.1515694,8.275448,11.78631,0.0439276,0.0794608,5.031341,11.99032,0.0051222,0.1343336,7.426995,12.19512,0.0263558,5.41401,103.1113,264.483,100,0,0,264.3071,100,0,0
202504200030,202504200100,0,-99.39363,-0.9738334,0.21975,226.3131,324.5132,0.7170494,3.006583,0,0.1611905,8.769014,6.781158,0.039394,0.1519419,8.294294,8.478881,0.0693781,0.1978451,10.78037,10.71228,0.1313073,0.2119686,11.61076,11.33602,0.1763614,0.1558694,8.494274,11.53814,0.1180705,0.1508211,8.237661,11.85421,0.114036,0.1471192,8.051988,11.78631,0.0464204,0.0771632,4.941175,12.01303,0,0.1331044,7.368237,12.19512,0.0301735,5.371106,99.56694,264.5578,100,0,0,264.3629,100,0,0
202504200100,202504200130,0,-99.13438,-0.9592222,0.2593889,226.7427,324.6584,0.7431022,3.007721,0,0.164919,8.964134,6.492279,0.0411165,0.1526441,8.329873,8.224366,0.0640035,0.1985171,10.81919,10.57962,0.1320552,0.2126888,11.65393,11.26882,0.1766707,0.1532792,8.362117,11.49316,0.1167674,0.1542663,8.41236,11.85421,0.1147596,0.1547956,8.439358,11.78631,0.0279976,0.0823378,5.145393,12.01303,0.0059343,0.1334165,7.383134,12.17233,0.0282282,5.251986,102.1267,264.5782,100,0,0,264.3678,100,0,0
202504200130,202504200200,0,-97.08805,-0.9371666,0.2271111,227.1343,323.0581,0.3815619,2.732293,0,0.1628625,8.856246,6.266174,0.0403754,0.1502784,8.210312,8.013092,0.0651761,0.1990713,10.85125,10.44729,0.1303966,0.2118745,11.60512,11.20172,0.1757438,0.1566184,8.532682,11.47067,0.1137811,0.1501395,8.203317,11.85421,0.1159531,0.1505886,8.225936,11.80896,0.0254713,0.0776798,4.961374,11.99032,0.0028629,0.1352386,7.470403,12.17233,0.0321961,5.168793,101.6302,264.6693,100,0,0,264.4399,100,0,0
202504200200,202504200230,0,-96.56027,-0.9287222,0.2420278,227.2639,322.6535,0.3149534,2.566226,0,0.1620063,8.811526,6.06134,0.0393376,0.1534095,8.368743,7.781524,0.0635358,0.1976255,10.76771,10.29333,0.1281403,0.2086806,11.41469,11.11236,0.1779334,0.1550634,8.453038,11.44821,0.1166985,0.151669,8.280488,11.85421,0.1103988,0.1510503,8.249226,11.80896,0.0419754,0.0801382,5.058079,12.01303,0.0009301,0.1346923,7.444186,12.14956,0.0361352,5.045638,102.1405,264.7273,100,0,0,264.5027,100,0,0
202504200230,202504200300,0,-95.93981,-0.92925,0.2120833,229.0434,323.8419,0.5741006,2.836123,0,0.1625174,8.838206,5.836639,0.0371534,0.1525139,8.32327,7.592742,0.0632599,0.202546,11.05334,10.13977,0.1283792,0.2105628,11.52673,11.02319,0.1765437,0.1534374,8.370162,11.42575,0.1171602,0.150299,8.211346,11.85421,0.1137218,0.1489829,8.145199,11.83157,0.0501753,0.0787654,5.003965,11.99032,0.0047377,0.1362036,7.516832,12.14956,0.0283578,5.222474,100.8674,264.6392,100,0,0,264.4326,100,0,0
202504200300,202504200330,0,-93.29902,-0.9094445,0.2230833,231.7331,323.8996,0.5377939,2.962619,0,0.1631613,8.871882,5.673706,0.0377786,0.1502014,8.206431,7.40451,0.0646127,0.2004115,10.92898,10.00854,0.1274212,0.2124592,11.64016,10.93417,0.175853,0.1553368,8.467015,11.40332,0.1160377,0.1530871,8.352359,11.85421,0.1139126,0.154487,8.423615,11.80896,0.0453059,0.0809893,5.091774,11.99032,0.0006245,0.1357829,7.49657,12.14956,0.0297707,4.865044,100.9085,264.6241,100,0,0,264.421,100,0,0
202504200330,202504200400,0,-92.30586,-0.9150555,0.1809722,231.5435,322.7533,0.2839146,2.718462,0,0.1611969,8.769348,5.531433,0.03956,0.1497453,8.183484,7.216857,0.0651902,0.1997312,10.88949,9.877655,0.1285373,0.2132346,11.6867,10.8453,0.1766867,0.1547252,8.43577,11.35845,0.1167413,0.1504192,8.217402,11.83157,0.1138804,0.1473309,8.062548,11.80896,0.0538796,0.0815311,5.113286,11.99032,0,0.1352121,7.46913,12.12677,0.0277229,4.67694,99.28645,264.7422,100,0,0,264.5181,100,0,0
202504200400,202504200430,0,-88.93847,-0.8692222,0.1786944,234.4821,322.3727,0.2550932,2.566466,0,0.1605858,8.737574,5.348938,0.0371482,0.1506536,8.229213,7.071319,0.0635437,0.1985065,10.81858,9.72528,0.1263206,0.2155836,11.82825,10.75659,0.173122,0.1553359,8.466967,11.31359,0.1154201,0.1507871,8.235949,11.80896,0.1116381,0.1499126,8.191898,11.80896,0.0456016,0.0836343,5.19721,11.99032,0.0045246,0.1356218,7.488822,12.104,0.0257239,4.640462,100.2813,264.8195,100,0,0,264.5721,100,0,0
202504200430,202504200500,0,-90.4395,-0.8915555,0.1721111,231.3125,320.6883,-0.2168969,2.36384,0,0.1596374,8.688374,5.227508,0.0376569,0.1498632,8.189416,6.926055,0.0631522,0.1986637,10.82766,9.595062,0.1259638,0.2101263,11.50069,10.69015,0.1725303,0.154765,8.437797,11.24642,0.1163871,0.1528031,8.337939,11.78631,0.1158386,0.1506537,8.229222,11.78631,0.0235631,0.0809682,5.090941,11.94488,0.0008773,0.1363035,7.521644,12.14956,0.0286656,3.949999,100.1754,264.9423,100,0,0,264.7041,100,0,0
202504200500,202504200530,0,-90.08214,-0.4355555,0.3046389,231.8359,321.1778,-0.06063402,2.355591,0.793028,0.1629181,8.859154,5.08609,0.0389955,0.1531977,8.357978,6.781158,0.0650435,0.2003312,10.92431,9.465118,0.1280822,0.2112523,11.5679,10.57962,0.1747902,0.1551011,8.454966,11.20172,0.1135479,0.1517384,8.283994,11.7637,0.1139268,0.149114,8.151779,11.78631,0.0374349,0.0780605,4.976292,11.96759,0.0055324,0.1335448,7.389261,12.12677,0.0303366,4.352942,102.5994,264.9767,100,0,0,264.7296,100,0,0
202504200530,202504200600,7.618172,-82.62492,8.452472,1.839722,232.6183,321.856,0.0982121,2.446759,24.38506,0.1612243,8.770772,4.944976,0.0380182,0.1494871,8.170508,6.636566,0.0652916,0.1981652,10.79885,9.33551,0.1288395,0.210259,11.5086,10.46932,0.1759579,0.1538493,8.391116,11.15704,0.1152053,0.151247,8.259158,11.7185,0.114732,0.1498972,8.191124,11.78631,0.0581011,0.0812258,5.101161,11.96759,0.002937,0.1366288,7.537333,12.12677,0.0331997,4.192442,110.3106,264.9788,100,0,0,264.7157,100,0,0
202504200600,202504200630,21.52651,-27.67536,76.93274,19.25328,240.5392,325.894,0.9798862,2.610134,142.2583,0.1604849,8.73233,4.864471,0.0372655,0.1517689,8.285538,6.512878,0.0598413,0.2002918,10.92202,9.22769,0.1258257,0.2160599,11.85706,10.40325,0.17745,0.1530229,8.349096,11.09005,0.1161786,0.1529228,8.344016,11.7185,0.1141788,0.1532716,8.361736,11.7637,0.0445275,0.0809493,5.09019,11.96759,0.0008798,0.1336633,7.394924,12.104,0.0303393,4.133477,109.9744,264.8804,100,0,0,264.2833,100,0,0
202504200630,202504200700,25.2818,29.26895,169.2778,44.50267,238.6927,334.1989,2.55935,4.09765,317.0889,0.1583428,8.621438,4.864471,0.0377136,0.1494029,8.166277,6.409973,0.0634614,0.195002,10.61694,9.120146,0.124859,0.2096847,11.47439,10.31527,0.1760899,0.1575407,8.580096,11.02319,0.1165876,0.1518874,8.291534,11.67333,0.1111714,0.1595789,8.685341,11.74111,0.0511673,0.0833503,5.185836,11.94488,0.0031364,0.1404825,7.724416,12.104,0.0295816,3.986642,100.0216,264.4936,100,0,0,263.1694,100,0,0
202504200700,202504200730,25.56738,111.0689,289.8544,74.1205,241.4156,346.0806,5.001058,5.583526,571.2144,0.159703,8.69177,5.025573,0.0377987,0.1490253,8.147326,6.368866,0.0621343,0.2001074,10.91131,9.012756,0.1254104,0.2138707,11.72494,10.22744,0.1730949,0.155821,8.491794,11.00094,0.1157285,0.153975,8.39752,11.65081,0.113484,0.1480057,8.096261,11.74111,0.0424685,0.0827789,5.162993,11.94488,0.0019343,0.1345548,7.437592,12.08123,0.0314783,3.806809,100.1254,263.9647,100,0,0,262.2346,100,0,0
202504200730,202504200800,24.54066,190.5504,404.3182,99.13788,246.3192,360.9491,7.76601,7.647255,823.7604,0.1618881,8.805356,5.450256,0.0402356,0.1517694,8.285567,6.430542,0.0628221,0.2027978,11.06806,8.905578,0.1262317,0.2116864,11.59387,10.13977,0.1751985,0.155223,8.461199,10.93417,0.1133717,0.1545004,8.424298,11.62826,0.1120373,0.1525287,8.32402,11.7185,0.0392755,0.0859033,5.288517,11.94488,0.0089834,0.134943,7.456211,12.08123,0.0332902,3.189682,100.811,263.1319,100,0,0,261.2049,100,0,0
202504200800,202504200830,23.63334,263.8533,508.9102,120.1985,251.8212,376.6797,10.49774,9.448779,1055.333,0.1620137,8.81191,6.143188,0.0388165,0.1530295,8.349432,6.657196,0.0619756,0.1996103,10.88248,8.819976,0.1251464,0.2109737,11.55125,10.05224,0.1747829,0.1555666,8.478773,10.86752,0.1161865,0.1481252,8.102237,11.56066,0.1105655,0.1531948,8.357829,11.7185,0.0498994,0.0833021,5.18391,11.92221,0.0079352,0.1348641,7.452425,12.0585,0.0296148,2.208756,82.82638,262.1964,100,0,0,260.253,100,0,0
202504200830,202504200900,22.78966,331.8297,607.3734,138.3574,257.5446,394.7311,12.8534,12.54796,1269.778,0.1616445,8.79266,6.967529,0.0384058,0.1482753,8.10975,7.009002,0.0620471,0.1967779,10.71888,8.755889,0.1267003,0.2110986,11.55871,9.986724,0.1713012,0.1543199,8.41509,10.82312,0.1133365,0.1544533,8.421894,11.56066,0.1115793,0.1520002,8.297246,11.69592,0.0456935,0.0802923,5.064171,11.92221,0.0075786,0.1351985,7.468475,12.0585,0.0287229,0.9490214,17.54548,260.5948,100,0,0,258.6289,100,0,0
202504200900,202504200930,22.12944,400.2277,696.3205,154.0507,260.0727,402.1148,14.29685,12.97024,1467.642,0.1619246,8.807263,7.886688,0.037772,0.1496235,8.177363,7.467224,0.0614548,0.1997529,10.89074,8.755889,0.1252375,0.2108123,11.54162,9.921234,0.1695096,0.1558149,8.491485,10.75659,0.1174178,0.1512929,8.261474,11.51565,0.1107423,0.1503143,8.212117,11.67333,0.0303944,0.081789,5.123539,11.92221,0,0.1325656,7.342557,12.0585,0.023622,2.089362,353.6455,260.747,100,0,0,258.3271,100,0,0
202504200930,202504201000,21.52391,462.747,776.668,167.127,263.2648,410.0588,15.71504,13.31749,1644.359,0.1621658,8.819846,8.862762,0.03994,0.1498449,8.188496,8.03421,0.0644727,0.1987478,10.83253,8.798614,0.1249096,0.2120847,11.61771,9.877655,0.1706081,0.1542896,8.41355,10.69015,0.1122384,0.1511696,8.25525,11.49316,0.1147095,0.1511238,8.252938,11.65081,0.0494166,0.0821534,5.138046,11.89953,0.0040358,0.136856,7.548299,12.0585,0.0269173,2.239245,354.7598,260.3878,100,0,0,258.3427,100,0,0
202504201000,202504201030,20.79892,517.3969,845.6846,175.8596,267.2625,419.6905,17.49294,14.7923,1795.22,0.159019,8.656368,9.921234,0.0411062,0.1496053,8.17645,8.691833,0.0634189,0.1989428,10.84381,8.884155,0.1226253,0.2107572,11.53833,9.812286,0.1694891,0.152192,8.306958,10.64593,0.1163817,0.1524067,8.317837,11.42575,0.1129229,0.1505381,8.22339,11.62826,0.0436244,0.0833638,5.186379,11.89953,0.006927,0.1347159,7.445313,12.0585,0.0335877,1.649285,235.0133,259.3714,100,0,0,258.4502,100,0,0
202504201030,202504201100,20.33257,563.9466,901.1766,183.2146,268.1451,422.1603,18.34529,13.88061,1918.975,0.1640115,8.916443,11.15704,0.0427694,0.151033,8.248352,9.421905,0.0660668,0.1950546,10.61995,9.012756,0.1234469,0.210913,11.54763,9.812286,0.1716792,0.155489,8.474801,10.57962,0.1142756,0.1513949,8.266633,11.40332,0.114617,0.1506348,8.228266,11.60571,0.0388621,0.0804761,5.071443,11.89953,0.0010015,0.1334989,7.387068,12.0585,0.0331742,3.178684,286.7623,260.1733,100,0,0,259.0776,100,0,0
