"TIMESTAMP_START","TIMESTAMP_END","ALB","NETRAD","SW_IN","SW_OUT","LW_IN","LW_OUT","T_CANOPY","T_SI111_body","PPFD_IN","VWC_1_1_1","Ka_1_1_1","T_1_1_1","BulkEC_1_1_1","VWC_1_2_1","Ka_1_2_1","T_1_2_1","BulkEC_1_2_1","VWC_1_3_1","Ka_1_3_1","T_1_3_1","BulkEC_1_3_1","VWC_1_4_1","Ka_1_4_1","T_1_4_1","BulkEC_1_4_1","VWC_1_5_1","Ka_1_5_1","T_1_5_1","BulkEC_1_5_1","VWC_1_6_1","Ka_1_6_1","T_1_6_1","BulkEC_1_6_1","VWC_1_7_1","Ka_1_7_1","T_1_7_1","BulkEC_1_7_1","VWC_1_8_1","Ka_1_8_1","T__1_8_1","BulkEC_1_8_1","VWC_1_9_1","Ka_1_9_1","T_1_9_1","BulkEC_1_9_1","WS","WD","LWmV_1_1_1","LWMDry_1_1_1","LWMCon_1_1_1","LWMWet_1_1_1","LWmV_1_1_2","LWMDry_1_1_2","LWMCon_1_1_2","LWMWet_1_1_2"
202503280430,202503280500,0,-35.04822,-0.5036111,-0.1989166,331.9241,366.6676,8.646649,14.40192,0,0.1135005,6.462698,12.44668,0,0.1264438,7.053916,12.88433,0.02175,0.1509297,8.243139,13.37286,0.0799104,0.1086861,6.249391,13.23275,0.0378817,0.0708168,4.696352,12.76876,0.0052656,0.0765738,4.918175,12.44668,0.0158449,0.0819628,5.130454,11.60571,0,0.0457082,3.788742,10.77874,0,0.1334038,7.38253,10.09603,0.0287673,0.6776709,151.2281,264.2672,100,0,0,261.7144,100,0,0
202503280500,202503280530,0,-30.796,-0.3759444,-0.2341667,335.9371,366.5913,8.771358,13.93107,0,0.11327,6.452404,12.33218,0,0.1295651,7.200363,12.76876,0.0204899,0.1521889,8.306801,13.27944,0.0765638,0.1099624,6.30559,13.18618,0.0411316,0.070582,4.687415,12.76876,0.0048464,0.0767769,4.926095,12.46963,0.0159916,0.0808536,5.086397,11.60571,0,0.0461028,3.802251,10.80093,0,0.1346366,7.441514,10.09603,0.026478,0.7191022,123.5546,264.4326,100,0,0,261.8521,100,0,0
202503280530,202503280600,0,-27.3178,-0.3393611,-0.1293056,343.462,370.5697,9.726792,14.07019,0.02328442,0.115978,6.573862,12.24078,0,0.1283787,7.144522,12.67651,0.0218884,0.1507432,8.233731,13.23275,0.0766066,0.1096424,6.291472,13.13961,0.0376926,0.0727989,4.772149,12.74569,0.0030353,0.0738241,4.811588,12.46963,0.0163678,0.0823266,5.144946,11.62826,0,0.04584,3.793252,10.80093,0,0.1321554,7.323034,10.11788,0.0230577,1.899622,144.6774,264.4204,100,0,0,261.7494,100,0,0
202503280600,202503280630,0,-31.48239,2.302194,0.4731111,340.0232,373.3347,10.32784,14.22822,6.241998,0.1137789,6.475141,12.14956,0,0.1288759,7.167895,12.58447,0.0193859,0.1514872,8.271294,13.16287,0.075634,0.1069373,6.172791,13.06985,0.0376021,0.0717263,4.731056,12.69958,0.005245,0.078426,4.990632,12.44668,0.0144115,0.0797451,5.042552,11.60571,0,0.0484781,3.884088,10.82312,0,0.1313519,7.284872,10.09603,0.0278402,2.518872,154.8564,264.3942,100,0,0,261.4448,100,0,0
202503280630,202503280700,15.90412,-21.21289,12.71281,2.696833,340.8444,372.0733,10.07749,13.8716,29.3749,0.1123264,6.410348,12.08123,0,0.1287492,7.161936,12.51553,0.0195738,0.1513633,8.265036,13.06985,0.0744178,0.1047692,6.078488,13.0234,0.0369497,0.0718103,4.734268,12.69958,0.0038422,0.074722,4.846266,12.44668,0.0116944,0.0802039,5.060676,11.65081,0,0.0439013,3.727181,10.8453,0,0.1315568,7.294594,10.09603,0.0256493,2.143641,129.466,264.5039,100,0,0,261.544,100,0,0
202503280700,202503280730,21.06573,-8.101611,32.51636,6.842306,339.4509,373.2266,10.387,13.40126,75.89008,0.1143485,6.500639,12.0585,0,0.1273764,7.097514,12.44668,0.0227535,0.1506744,8.230262,13.00018,0.0750312,0.108521,6.242139,12.97698,0.0345093,0.0726958,4.768189,12.67651,0.0044542,0.07521,4.865164,12.46963,0.016528,0.0837508,5.201877,11.67333,0,0.0465882,3.818905,10.82312,0,0.1351537,7.466327,10.13977,0.0268219,2.234292,123.3475,264.6433,100,0,0,261.6151,100,0,0
202503280730,202503280800,20.78467,7.195806,55.33961,11.49781,340.4956,377.1416,11.1031,13.61802,130.2851,0.1146075,6.512249,12.0585,0,0.1283075,7.141174,12.40084,0.0201096,0.1493545,8.163847,12.95382,0.0786343,0.1093855,6.280153,12.93063,0.0370225,0.0699434,4.663149,12.6535,0.0018156,0.0765704,4.918044,12.42376,0.0136985,0.0828065,5.164097,11.67333,0,0.0471407,3.837906,10.86752,0,0.1318511,7.30857,10.11788,0.0264165,1.421762,123.2619,264.5356,100,0,0,261.5585,100,0,0
202503280800,202503280830,21.1095,25.5555,88.47274,18.70533,338.6805,382.8924,12.14715,14.53035,204.931,0.1156527,6.559209,12.104,0,0.130763,7.256961,12.35507,0.0203341,0.1498364,8.188064,12.88433,0.075087,0.1070347,6.177045,12.8612,0.0386478,0.0707324,4.693138,12.60748,0.003332,0.0740649,4.820875,12.42376,0.0140866,0.0824095,5.148255,11.65081,0,0.0471755,3.839104,10.8897,0,0.1361817,7.515773,10.16168,0.0268521,2.346173,163.7876,264.2492,100,0,0,261.1964,100,0,0
202503280830,202503280900,21.72934,59.42236,151.745,33.00055,330.4297,389.7518,13.52822,15.11997,342.8274,0.1120963,6.400113,12.19512,0,0.1267291,7.067237,12.35507,0.0217218,0.1528756,8.341622,12.81497,0.0721774,0.1077092,6.206545,12.81497,0.0385057,0.0706564,4.690248,12.58447,0.0026518,0.0766503,4.921155,12.42376,0.013177,0.0784118,4.990071,11.67333,0,0.0455148,3.78213,10.8897,0,0.1327437,7.351043,10.16168,0.0298536,3.302492,135.8991,264.0813,100,0,0,260.9647,100,0,0
202503280900,202503280930,21.68805,55.09569,144.5061,31.33022,333.2902,391.3704,13.83624,15.51021,327.8771,0.116722,6.607429,12.37796,0,0.1277117,7.113221,12.40084,0.0197967,0.1523822,8.316594,12.76876,0.0785089,0.1083278,6.233658,12.79187,0.0385657,0.0708909,4.699176,12.53848,0,0.0767404,4.924669,12.40084,0.0148035,0.0830003,5.171839,11.67333,0,0.0447767,3.756944,10.91192,0,0.1353602,7.476243,10.18362,0.0254045,3.63417,143.7271,264.0074,100,0,0,260.8288,100,0,0
202503280930,202503281000,21.39966,91.57422,190.7214,40.82902,339.6971,398.0152,15.19977,15.91833,436.8122,0.1125524,6.420408,12.56146,0,0.1283277,7.142124,12.46963,0.0206246,0.1505995,8.226488,12.72262,0.0762167,0.1078003,6.210531,12.74569,0.0390273,0.0698907,4.661146,12.53848,0.0028132,0.0761119,4.900191,12.40084,0.0130653,0.0796769,5.039862,11.67333,0,0.0455286,3.7826,10.91192,0,0.1343865,7.429526,10.18362,0.0253708,3.411379,138.2048,263.7907,100,0,0,260.6169,100,0,0
202503281000,202503281030,21.06374,65.15153,152.6614,32.23058,340.8732,396.1525,14.77131,16.11655,354.7867,0.1161705,6.582539,12.79187,0,0.1298839,7.215401,12.53848,0.0227335,0.1529985,8.347862,12.72262,0.0759295,0.10519,6.096735,12.69958,0.0357046,0.07179,4.733493,12.49258,0.0035124,0.0791244,5.018089,12.37796,0.0131522,0.0809533,5.09035,11.67333,0,0.0479169,3.864675,10.91192,0,0.1356292,7.489178,10.18362,0.0278281,3.586584,151.6856,263.7932,100,0,0,260.5731,100,0,0
202503281030,202503281100,20.84372,73.61889,163.8181,34.14719,342.3657,398.4177,15.10413,16.20484,385.351,0.1152254,6.539993,12.93063,0,0.1268824,7.074405,12.6535,0.0221168,0.149686,8.180503,12.69958,0.0781213,0.1057268,6.120049,12.6535,0.0372063,0.0721048,4.745535,12.46963,0.0022347,0.075907,4.892221,12.37796,0.0127511,0.0835069,5.192104,11.65081,0,0.0461229,3.802943,10.93417,0,0.135233,7.470136,10.18362,0.0254704,2.066002,163.9486,263.6827,100,0,0,260.4774,100,0,0
202503281100,202503281130,20.42939,77.72464,170.0964,34.85919,342.8798,400.3923,15.50781,16.44737,408.1111,0.1154748,6.551209,13.11633,0,0.1283428,7.142832,12.74569,0.0220341,0.1518493,8.289607,12.67651,0.0776498,0.1091598,6.270217,12.63049,0.0389392,0.0723894,4.756437,12.44668,0.0033593,0.07443,4.834976,12.35507,0.0126112,0.0836623,5.198331,11.67333,0,0.0456105,3.785399,10.93417,0,0.1311013,7.272989,10.22744,0.0265075,2.991395,143.0216,263.6279,100,0,0,260.4604,100,0,0
202503281130,202503281200,20.65015,110.2927,214.9924,44.52606,343.3164,403.49,16.1965,16.5616,507.4984,0.1133879,6.457666,13.23275,0,0.1267768,7.069468,12.8612,0.0202212,0.1513003,8.261851,12.67651,0.0754708,0.1086071,6.245916,12.60748,0.0377621,0.0672025,4.559706,12.42376,0.003028,0.0731549,4.785825,12.33218,0.0156544,0.0836009,5.195872,11.65081,0,0.0455555,3.783521,10.95642,0,0.1343975,7.430054,10.20553,0.0268475,3.927786,128.637,263.5848,100,0,0,260.3869,100,0,0
202503281200,202503281230,21.06473,148.5799,270.6243,57.05283,343.6256,408.6172,17.23797,17.06301,626.3595,0.113863,6.478901,13.41964,0,0.1277937,7.117067,12.97698,0.0185264,0.1509944,8.246406,12.69958,0.0729371,0.1107386,6.339888,12.58447,0.0350825,0.071217,4.711608,12.40084,0.0046211,0.0740997,4.82222,12.33218,0.0140351,0.0818157,5.1246,11.67333,0,0.0472922,3.843123,10.97866,0,0.1311075,7.273282,10.24942,0.0288989,5.273542,141.0488,263.4087,100,0,0,260.1673,100,0,0
202503281230,202503281300,20.77159,94.98558,196.5116,40.81728,342.3767,403.0854,16.15597,17.03995,461.3842,0.1137803,6.475205,13.63085,0,0.1300607,7.223753,13.0931,0.0193711,0.1515541,8.274675,12.69958,0.0757703,0.1102979,6.320401,12.58447,0.0368284,0.0667719,4.543563,12.37796,0.0018343,0.0768194,4.927752,12.33218,0.0128425,0.0822491,5.141858,11.67333,0,0.0441967,3.737211,10.95642,0,0.134457,7.432905,10.24942,0.0272549,6.01611,158.8644,263.4484,100,0,0,260.1227,100,0,0
202503281300,202503281330,21.05395,128.3142,244.0768,51.47258,341.4712,405.7613,16.69808,17.0112,568.902,0.1138269,6.477288,13.725,0,0.1273296,7.095325,13.20944,0.0208218,0.1485558,8.12379,12.72262,0.0797675,0.1064602,6.151976,12.58447,0.0358477,0.0714522,4.720583,12.35507,0.0030535,0.0747478,4.847263,12.30932,0.012165,0.0812369,5.101599,11.67333,0,0.047565,3.852526,10.97866,0,0.134847,7.451606,10.24942,0.0306769,5.56776,167.1538,263.3552,100,0,0,259.9933,100,0,0
202503281330,202503281400,20.96061,116.5526,225.2923,47.29361,347.7507,409.1968,17.31392,17.23815,526.0322,0.1150905,6.533931,13.86663,0,0.1273701,7.097221,13.27944,0.0220114,0.1518193,8.28809,12.76876,0.0767473,0.1096189,6.290437,12.56146,0.0390965,0.0711046,4.70732,12.33218,0.0021678,0.0774502,4.952391,12.28646,0.0137393,0.0806676,5.079025,11.67333,0,0.0442635,3.739482,10.97866,0,0.1337605,7.399568,10.27133,0.0294362,3.51085,179.6752,263.1864,100,0,0,259.7971,100,0,0
202503281400,202503281430,20.1655,53.9732,133.13,26.85597,346.0986,398.3994,15.24067,16.60442,321.9077,0.1138797,6.479648,13.98501,0,0.1255412,7.011846,13.39627,0.0223255,0.1521404,8.304346,12.79187,0.077017,0.1102686,6.319107,12.56146,0.0371381,0.0711589,4.709393,12.33218,0,0.0778759,4.969058,12.28646,0.0161296,0.0834405,5.189447,11.67333,0,0.0453838,3.777652,11.00094,0,0.1316485,7.298945,10.27133,0.0279253,4.521338,220.9036,263.4898,100,0,0,260.0509,100,0,0
202503281430,202503281500,21.0696,134.4303,250.8717,52.90705,341.7346,405.269,16.66868,16.35273,582.5259,0.111493,6.373318,14.00869,0,0.1268244,7.071692,13.46652,0.0211519,0.148757,8.133876,12.83807,0.0749061,0.1079714,6.218028,12.56146,0.0349944,0.069207,4.635241,12.30932,0.003046,0.0759772,4.89495,12.28646,0.0138737,0.0838593,5.206229,11.65081,0,0.0442559,3.739224,11.00094,0,0.1311804,7.276738,10.29333,0.0242028,4.500106,182.7089,263.3587,100,0,0,259.9521,100,0,0
202503281500,202503281530,21.02938,89.60746,190.2646,40.01797,339.3247,399.9639,15.68965,16.05098,443.2372,0.1112991,6.364719,14.10369,0,0.127548,7.105549,13.53686,0.0226388,0.1503212,8.212463,12.8612,0.075409,0.1066352,6.15961,12.56146,0.0364185,0.0708391,4.697201,12.30932,0.0043753,0.0743292,4.83108,12.26364,0.0128645,0.0783007,4.985711,11.65081,0,0.0462642,3.807785,11.00094,0,0.1316707,7.299999,10.29333,0.0215289,4.065204,180.254,263.5445,100,0,0,260.1534,100,0,0
202503281530,202503281600,21.67767,110.6274,223.7526,48.51442,337.3037,401.9144,16.15423,15.79099,506.4878,0.1121121,6.400817,14.15127,0,0.1256932,7.018923,13.60733,0.0194317,0.1492359,8.157897,12.90747,0.0749332,0.109968,6.305836,12.56146,0.0331447,0.0731542,4.785797,12.30932,0.0041631,0.0739957,4.818206,12.24078,0.0137767,0.0799852,5.052036,11.65081,0,0.045299,3.774757,11.02319,0,0.1340839,7.415041,10.29333,0.0279197,4.195652,163.7509,263.5634,100,0,0,260.2617,100,0,0
202503281600,202503281630,21.79357,93.34324,204.3454,44.53139,332.63,399.1007,15.60179,15.62068,458.4186,0.1136465,6.469221,14.22271,0,0.1282133,7.136752,13.63085,0.0221094,0.1479646,8.094203,12.93063,0.075513,0.1102661,6.318998,12.58447,0.0373003,0.0703991,4.680458,12.28646,0.0044681,0.0769162,4.931527,12.24078,0.0142901,0.081241,5.101764,11.65081,0,0.0461974,3.805497,11.00094,0,0.1338305,7.402915,10.31527,0.0229606,4.406296,157.2865,263.6882,100,0,0,260.3797,100,0,0
202503281630,202503281700,22.0526,54.68114,151.3633,33.40211,332.6326,395.9126,14.93539,15.44278,337.3406,0.1133474,6.45586,14.24655,0,0.125461,7.008116,13.70147,0.0208777,0.1502608,8.209425,12.95382,0.0758668,0.1091585,6.270161,12.60748,0.0371328,0.0707206,4.69269,12.30932,0.0015802,0.0785272,4.994604,12.26364,0.0130732,0.0830202,5.172632,11.65081,0,0.0443131,3.741167,11.00094,0,0.1330589,7.36607,10.31527,0.0327085,3.479926,146.7458,263.7881,100,0,0,260.5406,100,0,0
202503281700,202503281730,22.12765,5.284919,86.55494,19.14625,325.6543,387.778,13.2266,14.99675,193.5271,0.1132531,6.451649,14.19888,0,0.1262407,7.04444,13.725,0.018694,0.1490406,8.148094,13.00018,0.0778517,0.1092633,6.274776,12.63049,0.0362307,0.0695767,4.649241,12.30932,0.0019475,0.0777255,4.963164,12.24078,0.0127007,0.0822947,5.143676,11.65081,0,0.0465795,3.818606,11.00094,0,0.1320617,7.318577,10.31527,0.0281455,2.985788,144.0249,264.0215,100,0,0,260.7986,100,0,0
202503281730,202503281800,22.63424,-14.4617,53.57014,12.09089,327.7994,383.7403,12.53657,14.7234,115.1233,0.1124466,6.415699,14.03247,0,0.1267154,7.0666,13.70147,0.0233849,0.1509773,8.245542,13.0234,0.0768615,0.1076721,6.204917,12.63049,0.0382867,0.0702726,4.675649,12.28646,0.0009272,0.0775148,4.954918,12.21795,0.010261,0.080837,5.085736,11.62826,0,0.0458954,3.795147,11.02319,0,0.1322118,7.325719,10.31527,0.0251517,4.619447,141.8084,264.1684,100,0,0,260.9368,100,0,0
202503281800,202503281830,17.37331,-36.77575,15.23322,3.648028,331.4478,379.8087,11.83386,14.32293,32.22913,0.1103247,6.321588,13.84301,0,0.1225906,6.875206,13.65438,0.0192839,0.1494704,8.169673,13.06985,0.0752388,0.1083554,6.234868,12.6535,0.0349352,0.0710513,4.705289,12.30932,0.0036733,0.0827104,5.160258,12.21795,0.0146465,0.0833072,5.184112,11.65081,0,0.0425024,3.67987,11.02319,0,0.1316464,7.298849,10.33724,0.0313868,4.215959,141.6429,264.3597,100,0,0,261.0888,100,0,0
202503281830,202503281900,0,-44.55817,0.2405556,0.2047222,330.8217,375.4156,10.96325,13.93797,1.706796,0.110963,6.349822,13.63085,0,0.1280792,7.130457,13.53686,0.021545,0.1502999,8.211395,13.06985,0.0732808,0.1097177,6.294793,12.67651,0.0387901,0.0691326,4.632429,12.30932,0.0029207,0.0738251,4.811626,12.24078,0.0134369,0.0821719,5.138782,11.62826,0,0.0481406,3.872406,11.02319,0,0.1338901,7.40577,10.33724,0.0325187,3.0129,141.9363,264.5178,100,0,0,261.2471,100,0,0
202503281900,202503281930,0,-44.10522,-0.5402222,0.007055555,328.1867,371.7446,10.19698,13.41784,0,0.1083361,6.23402,13.37286,0,0.1240927,6.944602,13.41964,0.0196572,0.1513171,8.262702,13.06985,0.0746121,0.1106689,6.336805,12.69958,0.0366062,0.0692235,4.635865,12.30932,0.0026224,0.0777605,4.964538,12.21795,0.0153163,0.0812993,5.104078,11.65081,0,0.0483032,3.878034,11.0455,0,0.132165,7.323493,10.33724,0.0279902,2.293091,151.9597,264.6998,100,0,0,261.5064,100,0,0
202503281930,202503282000,0,-38.03472,-0.5072778,-0.02886111,333.0241,370.5804,9.94387,13.28967,0,0.1127053,6.42722,13.13961,0,0.1258352,7.025534,13.27944,0.0206455,0.1501891,8.205815,13.06985,0.0765731,0.108837,6.25602,12.69958,0.0395444,0.0697734,4.656698,12.35507,0,0.0772348,4.943973,12.24078,0.0142151,0.0797741,5.0437,11.65081,0,0.047519,3.850941,11.02319,0,0.1315373,7.293665,10.35925,0.0292681,1.382399,147.5658,264.7546,100,0,0,261.568,100,0,0
202503282000,202503282030,0,-39.35914,-0.4799166,0.02413889,333.0394,371.8945,10.2858,13.2952,0,0.1122674,6.407723,12.95382,0,0.1264852,7.055849,13.13961,0.0199135,0.1490324,8.147683,13.0234,0.0785569,0.1084808,6.240375,12.69958,0.036334,0.0741617,4.824611,12.33218,0.0050818,0.0768471,4.928833,12.24078,0.0138561,0.0804636,5.070951,11.62826,0,0.0447559,3.756234,11.0455,0,0.1333146,7.37827,10.35925,0.0231909,1.998764,184.7094,264.7542,100,0,0,261.594,100,0,0
202503282030,202503282100,0,-38.25216,-0.4951111,0.0135,336.0692,373.8127,10.6704,13.72981,0,0.1101996,6.31606,12.76876,0,0.1264921,7.056173,13.00018,0.0186662,0.1512691,8.260276,13.00018,0.0761472,0.1082169,6.228792,12.69958,0.0372143,0.0696898,4.653529,12.35507,0.0025606,0.0749729,4.855979,12.24078,0.0125117,0.0820282,5.133057,11.62826,0,0.0465843,3.818771,11.0455,0,0.1327766,7.352606,10.35925,0.027977,2.170482,170.5114,264.595,100,0,0,261.3781,100,0,0
202503282100,202503282130,0,-40.8673,-0.5621111,-0.079,329.103,369.4872,9.690926,13.60104,0,0.1131796,6.448367,12.60748,0,0.1261575,7.04056,12.8612,0.018906,0.1524221,8.318618,12.97698,0.0771429,0.1093873,6.280235,12.69958,0.0376694,0.0707545,4.693982,12.33218,0.0052953,0.0760641,4.898328,12.24078,0.0132935,0.0813317,5.105362,11.62826,0,0.0474547,3.848722,11.0455,0,0.1336617,7.394847,10.38125,0.0299616,1.919275,118.9434,264.7015,100,0,0,261.5283,100,0,0
202503282130,202503282200,0,-43.65372,-0.5533888,-0.1261667,322.5318,365.7583,8.991165,12.7131,0,0.1111247,6.356988,12.42376,0,0.1277594,7.115457,12.74569,0.0179894,0.150934,8.243354,12.93063,0.0771882,0.1082418,6.229884,12.69958,0.0372157,0.0711848,4.71038,12.35507,0.0015231,0.0774949,4.954143,12.24078,0.0112519,0.0828699,5.16663,11.65081,0,0.045024,3.765372,11.0455,0,0.1334296,7.38376,10.40325,0.0257948,2.076403,110.0087,264.9745,100,0,0,261.8458,100,0,0
202503282200,202503282230,0,-46.99874,-0.5944444,-0.04297222,319.3559,365.8032,8.956953,12.75019,0,0.1123239,6.410234,12.26364,0,0.1273527,7.096403,12.63049,0.0221248,0.1511818,8.255867,12.88433,0.0781553,0.1097775,6.29743,12.67651,0.0386873,0.0701705,4.671772,12.35507,0.0027697,0.0746122,4.842017,12.24078,0.0109607,0.0808824,5.087536,11.65081,0,0.0481718,3.873488,11.0455,0,0.1299339,7.217764,10.40325,0.021323,1.89238,136.237,265.0062,100,0,0,261.8001,100,0,0
202503282230,202503282300,0,-51.83422,-0.6114722,0.03636111,313.8478,365.0342,8.886269,12.54427,0,0.1089234,6.259819,12.12677,0,0.1252306,6.997402,12.49258,0.0199457,0.1500812,8.200382,12.83807,0.0759665,0.1080817,6.222864,12.6535,0.038475,0.0702697,4.675541,12.35507,0.002449,0.0781062,4.978083,12.24078,0.0146755,0.084688,5.239513,11.65081,0,0.0474594,3.848885,11.06774,0,0.1342641,7.423665,10.40325,0.0241382,2.115003,186.8638,265.1448,100,0,0,261.926,100,0,0
